"Year","Month","Year_Month","precip_mm","Ca_flux","Mg_flux","K_flux","Na_flux","Al_Ferron_flux","TMAl_flux","OMAl_flux","Al_ICP_flux","NH4_flux","SO4_flux","NO3_flux","Cl_flux","PO4_flux","DOC_flux","TDN_flux","DON_flux","SiO2_flux","Mn_flux","Fe_flux","F_flux","H_flux","pH_volwt","SpecCond_volwt"
1982,"12","1982-12",72.3,32.55,12.19,27.02,51.67,0.56,-888.88,-888.88,-888.88,77.83,1114.4,817.38,136.15,20.35,-888.88,-888.88,-888.88,36.15,-888.88,-888.88,-888.88,28.777,4.4,20.495
1983,"01","1983-01",134.3,17.13,15.65,23.46,76.19,4.14,-888.88,-888.88,-888.88,21.57,618.6,317.92,137.31,13.43,-888.88,-888.88,-888.88,67.15,-888.88,-888.88,-888.88,15.5398,4.94,6.629
1983,"02","1983-02",95.2,41.72,20.32,18.88,174.9,8.04,-888.88,-888.88,-888.88,223.46,2828.8,1426.04,262.82,8.14,-888.88,-888.88,-888.88,49.22,-888.88,-888.88,-888.88,63.5846,4.18,33.408
1983,"03","1983-03",152.8,58.57,22.99,17.85,115.98,9.05,-888.88,-888.88,-888.88,103.2,1257.9,809.21,244.36,8.8,-888.88,-888.88,-888.88,76.4,-888.88,-888.88,-888.88,28.9269,4.72,9.96
1983,"04","1983-04",128.1,123.71,39.97,47.09,185.57,5.72,-888.88,-888.88,-888.88,354.84,3027,2059.37,268.14,24.25,-888.88,-888.88,-888.88,64.05,-888.88,-888.88,-888.88,69.3955,4.27,28.59
1983,"05","1983-05",199.3,331.08,55.56,138.61,135.67,6.73,-888.88,-888.88,-888.88,774.61,6152.3,3811.02,336.42,97.67,-888.88,-888.88,-888.88,99.65,-888.88,-888.88,-888.88,130.2659,4.18,33.999
1983,"06","1983-06",34.2,53.03,11.17,46.04,5.38,8.49,-888.88,-888.88,-888.88,88.29,1019.7,533.62,27.43,13.23,-888.88,-888.88,-888.88,25.35,-888.88,-888.88,-888.88,20.0954,4.23,92.762
1983,"07","1983-07",76.7,76.63,14.165,31.78,19.51,16.055,-888.88,-888.88,-888.88,177.81,2011.9,877.95,93.43,11.12,-888.88,-888.88,-888.88,50.55,-888.88,-888.88,-888.88,44.6331,4.24,29.861
1983,"08","1983-08",155.3,65.53,19.09,26.21,26.21,19.09,-888.88,-888.88,-888.88,279.99,4073.1,1915.99,110.48,17.22,-888.88,-888.88,-888.88,110.55,-888.88,-888.88,-888.88,95.3239,4.21,30.324
1983,"09","1983-09",47,42.3,14.65,26.1,77.2,7.9,-888.88,-888.88,-888.88,77.95,906,376.7,128.75,6.2,-888.88,-888.88,-888.88,30.25,-888.88,-888.88,-888.88,16.6943,4.45,20.418
1983,"10","1983-10",97.8,48.9,9.78,117.36,39.12,19.56,-888.88,-888.88,-888.88,39.12,1075.8,1281.18,68.46,19.56,-888.88,-888.88,-888.88,48.9,-888.88,-888.88,-888.88,38.9349,4.4,18.6
1983,"11","1983-11",217,47.72,21.7,45.3,105.69,30.39,-888.88,-888.88,-888.88,158.92,2546.3,2123.41,201.78,17.98,-888.88,-888.88,-888.88,108.5,-888.88,-888.88,-888.88,76.3619,4.45,17.979
1983,"12","1983-12",221.2,117.49,38.56,32.91,170.34,22.12,-888.88,-888.88,-888.88,69.35,1394.9,1437.74,342.13,9.02,-888.88,-888.88,-888.88,110.6,-888.88,-888.88,-888.88,46.3331,4.68,10.982
1984,"01","1984-01",59.8,43.58,6.74,14.24,43.8,13.7,-888.88,-888.88,-888.88,76.88,901.6,1376.16,108.86,8.26,-888.88,-888.88,-888.88,36.4,-888.88,-888.88,-888.88,33.4307,4.25,28.615
1984,"02","1984-02",130.3,150.46,34.39,34.47,193.03,22.31,-888.88,-888.88,-888.88,184.89,2300.6,2202.6,336.96,10.49,-888.88,-888.88,-888.88,113.65,-888.88,-888.88,-888.88,65.2291,4.3,25.646
1984,"03","1984-03",135.4,125.32,21.77,42.83,73.72,0.08,-888.88,-888.88,-888.88,34.91,949.3,998.98,148.34,12.2,-888.88,-888.88,-888.88,83.9,-888.88,-888.88,-888.88,33.6558,4.6,12.592
1984,"04","1984-04",149.4,125.3,40.16,43.11,166.1,4.2,-888.88,-888.88,-888.88,186.79,2244.2,1439.78,314.59,35.52,-888.88,-888.88,-888.88,91.55,-888.88,-888.88,-888.88,62.7465,4.38,22.191
1984,"05","1984-05",313.6,87.12,37.92,350.08,41.2,34.64,-888.88,-888.88,-888.88,174.64,1713.6,1343.6,191.44,115.6,-888.88,-888.88,-888.88,156.8,-888.88,-888.88,-888.88,41.8736,4.87,7.221
1984,"06","1984-06",179.1,140.71,42.46,122.74,68.08,22.41,-888.88,-888.88,-888.88,467.17,4480.3,2052.41,180.13,28.71,-888.88,-888.88,-888.88,89.55,-888.88,-888.88,-888.88,89.6922,4.3,26.689
1984,"07","1984-07",142.8,99.54,26.91,27.79,38.64,23.57,-888.88,-888.88,-888.88,396.71,5501.4,2763.94,157.13,14.28,-888.88,-888.88,-888.88,71.4,-888.88,-888.88,-888.88,120.352,4.07,41.431
1984,"08","1984-08",37.1,40.62,7.86,13.41,12.84,16.79,-888.88,-888.88,-888.88,138.42,2322.2,1278.82,62.64,5.55,-888.88,-888.88,-888.88,37.1,-888.88,-888.88,-888.88,54.0731,3.84,70.063
1984,"09","1984-09",38.7,46.01,9.14,21.4,26.89,10.59,-888.88,-888.88,-888.88,87.66,1004.1,575.86,43.95,5.33,-888.88,-888.88,-888.88,33.3,-888.88,-888.88,-888.88,21.0301,4.26,28.638
1984,"10","1984-10",87.6,112.44,29.71,91.83,51,12.59,-888.88,-888.88,-888.88,155.41,2015.3,1549.81,93.38,19.14,-888.88,-888.88,-888.88,46.5,-888.88,-888.88,-888.88,42.0134,4.32,26.328
1984,"11","1984-11",120.3,25.17,18.57,55.09,166.39,24.06,-888.88,-888.88,-888.88,68.54,1185.1,977.82,276.7,12.4,-888.88,-888.88,-888.88,60.15,-888.88,-888.88,-888.88,35.7171,4.53,15.242
1984,"12","1984-12",121.7,30.75,15.47,22.1,72.15,13.6,-888.88,-888.88,-888.88,75.5,905.2,1045.98,118.98,13.32,-888.88,-888.88,-888.88,60.85,-888.88,-888.88,-888.88,29.2541,4.62,12.221
1985,"01","1985-01",74.5,27.5,12.88,37.62,74.48,12.14,-888.88,-888.88,-888.88,95.33,789,3124.49,186.62,10.94,-888.88,-888.88,-888.88,37.25,-888.88,-888.88,-888.88,53.0327,4.15,30.409
1985,"02","1985-02",93.1,39.27,14.45,39.24,97.25,14.45,-888.88,-888.88,-888.88,94.56,1621.9,1582.04,216.7,18.97,-888.88,-888.88,-888.88,54,-888.88,-888.88,-888.88,47.3784,4.29,26.008
1985,"03","1985-03",124.6,94.78,17.26,26.52,53.84,12.46,-888.88,-888.88,-888.88,197.14,1594.4,1469.76,140.96,18.98,-888.88,-888.88,-888.88,116.6,-888.88,-888.88,-888.88,37.9677,4.52,16.439
1985,"04","1985-04",74.3,162.14,33.17,25.74,78.01,10.88,-888.88,-888.88,-888.88,299.6,937.45,1711.83,172.21,14.86,-888.88,-888.88,-888.88,37.15,-888.88,-888.88,-888.88,41.402,4.25,35.258
1985,"05","1985-05",106.3,211.13,41.98,46.05,77.89,17.39,-888.88,-888.88,-888.88,423.2,2909.83,2536.76,174.03,17.39,-888.88,-888.88,-888.88,84.1,-888.88,-888.88,-888.88,78.9625,4.13,41.345
1985,"06","1985-06",129,130.89,29.27,49.38,47.77,14.18,-888.88,-888.88,-888.88,331.09,3678.5,1901.57,148.47,18.95,-888.88,-888.88,-888.88,83.8,-888.88,-888.88,-888.88,73.2407,4.25,30.817
1985,"07","1985-07",56.7,62.485,13.3,15.76,38.27,16.7,-888.88,-888.88,-888.88,29.06,1142.9,549.65,78.67,8.35,-888.88,-888.88,-888.88,39.7,-888.88,-888.88,-888.88,28.7135,4.3,25.788
1985,"08","1985-08",89.9,43.25,13.31,21.11,33.56,23.77,-888.88,-888.88,-888.88,181.46,3257.7,1654.23,101.93,14.68,-888.88,-888.88,-888.88,71.05,-888.88,-888.88,-888.88,70.9357,4.1,40.594
1985,"09","1985-09",155.8,115.21,24.19,127.51,41.41,20.46,-888.88,-888.88,-888.88,199.27,2795.3,1280.36,129.97,24.19,-888.88,-888.88,-888.88,77.9,-888.88,-888.88,-888.88,61.7816,4.4,20.257
1985,"10","1985-10",115.6,80.01,19.27,85.87,50.78,17.57,-888.88,-888.88,-888.88,257.18,3277.3,2035.5,142.76,17.11,-888.88,-888.88,-888.88,57.8,-888.88,-888.88,-888.88,80.1059,4.16,35.924
1985,"11","1985-11",144.7,93.76,22.5,14.47,71.71,0,-888.88,-888.88,-888.88,109.38,1271.1,2027.4,159.8,14.47,-888.88,-888.88,-888.88,72.35,-888.88,-888.88,-888.88,42.945,4.53,15.897
1985,"12","1985-12",93.4,58.43,16.82,14.99,108.79,7.33,-888.88,-888.88,-888.88,179.17,1109.3,2504.05,229.87,16.56,-888.88,-888.88,-888.88,46.7,-888.88,-888.88,-888.88,46.9013,4.3,27.059
1986,"01","1986-01",224.4,39.13,50.07,27.13,86.02,3.46,-888.88,-888.88,-888.88,92.16,1168.3,1170.84,220.38,22.83,-888.88,-888.88,-888.88,112.2,-888.88,-888.88,-888.88,39.5202,4.75,8.831
1986,"02","1986-02",82.6,19.56,8.42,8.42,58.57,8.74,-888.88,-888.88,-888.88,37.47,927.8,953.02,122.04,10.23,-888.88,-888.88,-888.88,52.2,-888.88,-888.88,-888.88,29.8961,4.44,18.658
1986,"03","1986-03",135.2,119.55,19.65,29.69,77.61,22.49,-888.88,-888.88,-888.88,281.15,2898.9,2509.83,172.01,18.82,-888.88,-888.88,-888.88,423.8,-888.88,-888.88,-888.88,72.7423,4.27,28.565
1986,"04","1986-04",64.6,62.91,16.37,19.82,74.95,6.9,-888.88,-888.88,-888.88,145.06,2006.3,1321.06,153.35,9.91,-888.88,-888.88,-888.88,94.7,-888.88,-888.88,-888.88,44.8799,4.16,36.457
1986,"05","1986-05",132.9,623.01,132.9,310.98,43.71,30.42,-888.88,-888.88,-888.88,730.08,3860.1,2574.36,195.66,73.98,-888.88,-888.88,-888.88,152.1,-888.88,-888.88,-888.88,39.7252,4.52,25.839
1986,"06","1986-06",88.7,149.6,33.8,91.79,17.18,12.74,-888.88,-888.88,-888.88,217.44,2614.2,1319.58,97.44,29.22,-888.88,-888.88,-888.88,72.2,-888.88,-888.88,-888.88,49.8372,4.25,31.386
1986,"07","1986-07",151.2,36.88,15.12,15.12,15.12,15.12,-888.88,-888.88,-888.88,184.45,3372.45,1840.75,102.07,23.36,-888.88,-888.88,-888.88,115.6,-888.88,-888.88,-888.88,82.2526,4.26,27.137
1986,"08","1986-08",176,97.55,32.51,27.98,48.77,27.98,-888.88,-888.88,-888.88,782.48,8664.54,4210.76,198.23,18.94,-888.88,-888.88,-888.88,146.65,-888.88,-888.88,-888.88,184.7162,3.98,53.414
1986,"09","1986-09",97.3,38.35,15.54,27.1,42.82,11.38,-888.88,-888.88,-888.88,174.64,3027.3,1759.96,133.56,19.5,-888.88,-888.88,-888.88,97.8,-888.88,-888.88,-888.88,78.032,4.1,40.539
1986,"10","1986-10",65,27.65,8.75,18.1,27.5,7.55,-888.88,-888.88,-888.88,107.15,1198,1006.65,46.65,8.9,-888.88,-888.88,-888.88,117.625,-888.88,-888.88,-888.88,30.5868,4.33,26.492
1986,"11","1986-11",141.9,36.91,16.2,16.35,69.35,15.27,-888.88,-888.88,-888.88,109.02,1455.1,1526.9,183.73,15.94,-888.88,-888.88,-888.88,70.95,-888.88,-888.88,-888.88,47.9778,4.47,17.241
1986,"12","1986-12",118.5,14.11,18.87,11.85,111.73,11.85,-888.88,-888.88,-888.88,83.31,780.6,747.41,199.81,11.85,-888.88,-888.88,-888.88,88.1,-888.88,-888.88,-888.88,25.3213,4.67,10.522
1987,"01","1987-01",107.6,23.43,12.67,12.67,47.56,14.7,-888.88,-888.88,-888.88,148.82,1035.4,1796.52,130.92,15.67,-888.88,-888.88,-888.88,68.8,-888.88,-888.88,-888.88,41.845,4.41,19.14
1987,"02","1987-02",14.6,18.76,4.1,2.78,49.26,4.24,-888.88,-888.88,-888.88,28.62,165.2,699,90.87,1.46,-888.88,-888.88,-888.88,14.45,-888.88,-888.88,-888.88,11.0221,4.12,40.561
1987,"03","1987-03",177.9,55.29,29.85,19.5,143.73,9.75,-888.88,-888.88,-888.88,64.53,1192.2,864.9,363.42,19.68,-888.88,-888.88,-888.88,107.7,-888.88,-888.88,-888.88,34.995,4.71,9.973
1987,"04","1987-04",80.5,35.47,21.76,25.03,97.48,11.32,-888.88,-888.88,-888.88,63.77,563.5,476.33,214.96,19.37,-888.88,-888.88,-888.88,40.25,-888.88,-888.88,-888.88,16.0619,4.7,11.658
1987,"05","1987-05",91.4,87.11,25.4,89.08,40.04,25.35,-888.88,-888.88,-888.88,282.29,2200.25,875.94,74.07,27.42,-888.88,-888.88,-888.88,81.05,-888.88,-888.88,-888.88,42.1538,4.34,24.235
1987,"06","1987-06",203.6,207.74,40.25,173.77,92.03,22.88,-888.88,-888.88,-888.88,648.11,3630.3,1978.97,277.33,149.04,-888.88,-888.88,-888.88,122.05,-888.88,-888.88,-888.88,71.8463,4.45,19.962
1987,"07","1987-07",74.7,49.08,16.47,30.88,17.69,13.71,-888.88,-888.88,-888.88,269.23,2592.65,1250.22,82.04,51.9,-888.88,-888.88,-888.88,48.83,-888.88,-888.88,-888.88,54.6436,4.14,37.98
1987,"08","1987-08",114,47.98,20.7,19.96,23.29,8.56,-888.88,-888.88,-888.88,244.91,2998.5,1457.88,68.94,22.58,-888.88,-888.88,-888.88,72.75,-888.88,-888.88,-888.88,69.9953,4.21,31.108
1987,"09","1987-09",165.6,68.88,49.58,63.06,296.28,18.3,-888.88,-888.88,-888.88,99.64,2103.5,1331.72,521,35.74,-888.88,-888.88,-888.88,93.8,-888.88,-888.88,-888.88,57.0859,4.46,18.588
1987,"10","1987-10",112.8,146.56,51.61,215.85,170.46,37.91,-888.88,-888.88,-888.88,253.62,2562.75,2503.67,348.96,50.11,-888.88,-888.88,-888.88,56.4,-888.88,-888.88,-888.88,72.316,4.19,34.282
1987,"11","1987-11",123.2,98.31,43.46,63.27,238.54,51.44,-888.88,-888.88,-888.88,324.54,2535,2417.13,448.34,26.15,-888.88,-888.88,-888.88,102.9,-888.88,-888.88,-888.88,72.5254,4.23,31.069
1987,"12","1987-12",72.5,50.09,9.68,15.29,49.1,32.27,-888.88,-888.88,-888.88,142.81,1051.2,1777.52,104.39,22.36,-888.88,-888.88,-888.88,82.3,-888.88,-888.88,-888.88,41.2368,4.25,27.709
1988,"01","1988-01",68.2,64.87,10.64,10.88,47.46,12.13,-888.88,-888.88,-888.88,62.33,594,935.26,197.01,11.91,-888.88,-888.88,-888.88,74.35,-888.88,-888.88,-888.88,20.94,4.51,16.889
1988,"02","1988-02",94.4,53.47,14.16,9.56,80,20.57,-888.88,-888.88,-888.88,76.42,716.1,909.23,159.05,27.34,-888.88,-888.88,-888.88,118,-888.88,-888.88,-888.88,23.9599,4.6,13.171
1988,"03","1988-03",52.8,99.76,30.57,18.72,129.97,13.83,-888.88,-888.88,-888.88,213.91,1463.9,2185.145,224.95,54.08,-888.88,-888.88,-888.88,124.7,-888.88,-888.88,-888.88,45.6033,4.06,44.13
1988,"04","1988-04",107.6,131.49,37.49,26.24,106.05,18.83,-888.88,-888.88,-888.88,345.96,3021.8,2511.72,239.19,40.42,-888.88,-888.88,-888.88,53.8,-888.88,-888.88,-888.88,73.2387,4.17,36.574
1988,"05","1988-05",101,143.55,42.44,200.16,47.11,36.18,-888.88,-888.88,-888.88,264.92,2605.8,1754.37,218.86,56.31,-888.88,-888.88,-888.88,86.82,-888.88,-888.88,-888.88,56.9799,4.25,29.955
1988,"06","1988-06",68,205.98,36.92,37.9,22.08,12.36,-888.88,-888.88,-888.88,275.44,1868.55,1482.13,104.4,19.16,-888.88,-888.88,-888.88,76.29,-888.88,-888.88,-888.88,39.6052,4.23,32.904
1988,"07","1988-07",114.7,114.04,32.82,36.98,15.78,20.09,-888.88,-888.88,-888.88,272.55,3753.75,1731.44,134.4,27.25,-888.88,-888.88,-888.88,111.96,-888.88,-888.88,-888.88,93.597,4.09,39.176
1988,"08","1988-08",146.7,119.25,27.31,42.47,45.25,22.54,-888.88,-888.88,-888.88,145.82,2713.9,1329.73,133.86,26.23,-888.88,-888.88,-888.88,150.98,-888.88,-888.88,-888.88,74.5438,4.29,24.364
1988,"09","1988-09",74.6,43.095,11.68,20.67,32.3,9.825,-888.88,-888.88,-888.88,178.73,1828.9,1184.79,79.68,12.93,-888.88,-888.88,-888.88,42.46,-888.88,-888.88,-888.88,44.1452,4.23,29.804
1988,"10","1988-10",58.4,90.195,27.08,46.79,86.23,11.555,-888.88,-888.88,-888.88,390.3,2337.7,2271.26,170.24,23.42,-888.88,-888.88,-888.88,41.11,-888.88,-888.88,-888.88,58.3586,4,53.409
1988,"11","1988-11",152.9,51.14,45.93,106.35,210.89,26.04,-888.88,-888.88,-888.88,124.6,1802.45,1721.47,389.63,14.07,-888.88,-888.88,-888.88,76.45,-888.88,-888.88,-888.88,52.7581,4.46,17.834
1988,"12","1988-12",67.3,74.55,16.795,24.94,105.4,13.475,-888.88,-888.88,-888.88,110.61,945,966.255,177.32,1.93,-888.88,-888.88,-888.88,62,-888.88,-888.88,-888.88,25.3136,4.42,19.499
1989,"01","1989-01",75.1,83.93,33.09,19.59,221.15,9.89,-888.88,-888.88,-888.88,224.1,1411.2,2294.45,417.93,3.79,-888.88,-888.88,-888.88,37.55,-888.88,-888.88,-888.88,44.7765,4.22,33.658
1989,"02","1989-02",70.7,28.97,8.6,8.6,50.99,10.66,-888.88,-888.88,-888.88,115.23,988.3,1423.78,96.13,3.06,-888.88,-888.88,-888.88,35.35,-888.88,-888.88,-888.88,29.5551,4.38,24.283
1989,"03","1989-03",90,157.06,31.31,28.17,122.02,11.77,-888.88,-888.88,-888.88,193.8,2285.6,1800.01,175.72,5.97,-888.88,-888.88,-888.88,97.7,-888.88,-888.88,-888.88,50.3568,4.25,29.314
1989,"04","1989-04",106.5,62.32,12.57,12.29,48.36,1.92,-888.88,-888.88,-888.88,264.25,2073.2,1812.98,110.9,10.65,-888.88,-888.88,-888.88,54.06,-888.88,-888.88,-888.88,60.4283,4.25,26.456
1989,"05","1989-05",209.3,137.125,49.295,104.46,126.44,10.03,-888.88,-888.88,-888.88,260.66,3422.65,1841.97,260.445,32.195,-888.88,-888.88,-888.88,174.95,-888.88,-888.88,-888.88,80.0913,4.42,18.201
1989,"06","1989-06",161.2,100.49,26.48,88.05,34.1,51.71,-888.88,-888.88,-888.88,481.68,3873.25,2410.02,145.17,52.4,-888.88,-888.88,-888.88,129.69,-888.88,-888.88,-888.88,86.4058,4.27,25.756
1989,"07","1989-07",71.6,140.51,25.68,30.77,13.06,16.24,-888.88,-888.88,-888.88,476.89,2726,1403.23,86.01,9.35,-888.88,-888.88,-888.88,35.89,-888.88,-888.88,-888.88,46.284,4.19,33.913
1989,"08","1989-08",137.4,32.22,18.28,37.3,59.38,22.845,-888.88,-888.88,-888.88,406.47,3653.85,1823.55,119.32,9.45,-888.88,-888.88,-888.88,68.7,-888.88,-888.88,-888.88,78.0777,4.25,26.79
1989,"09","1989-09",129.9,102.58,83.99,69.97,244.6,40.68,-888.88,-888.88,-888.88,196.08,3074.8,2069.47,452.13,30.42,-888.88,-888.88,-888.88,94.6,-888.88,-888.88,-888.88,77.3339,4.23,27.787
1989,"10","1989-10",198.2,183.37,94.37,335.93,160.97,32.84,-888.88,-888.88,-888.88,140.53,2301.3,1806.42,336.94,31.28,-888.88,-888.88,-888.88,120.24,-888.88,-888.88,-888.88,59.9333,4.52,14.891
1989,"11","1989-11",166.8,160.56,45.58,88.75,276.43,23.91,-888.88,-888.88,-888.88,247.14,2311.2,2791.01,512.15,27.77,-888.88,-888.88,-888.88,158.87,-888.88,-888.88,-888.88,63.5634,4.42,19.842
1989,"12","1989-12",74.9,65.95,11.91,29.44,62.25,10.46,-888.88,-888.88,-888.88,91.11,873.3,1778.56,136.9,9.7,-888.88,-888.88,-888.88,46.3,-888.88,-888.88,-888.88,36.2709,4.31,22.09
1990,"01","1990-01",159.2,84.13,18.34,49.21,95.43,18.34,-888.88,-888.88,-888.88,338.15,2599.7,2932.1,247.58,21.44,-888.88,-888.88,-888.88,91,-888.88,-888.88,-888.88,84.1938,4.28,23.265
1990,"02","1990-02",98.1,57.32,13.17,20.67,63.65,13.17,-888.88,-888.88,-888.88,122.59,1238.7,1577.97,202.26,9.81,-888.88,-888.88,-888.88,64.85,-888.88,-888.88,-888.88,44.8137,4.34,18.729
1990,"03","1990-03",85.7,83.12,22.47,13.95,81.31,13.02,-888.88,-888.88,-888.88,194.09,1715.6,1128.49,178.15,8.57,-888.88,-888.88,-888.88,63.45,-888.88,-888.88,-888.88,41.9376,4.31,22.837
1990,"04","1990-04",106.1,204.12,47.45,77.34,129.69,32.6,-888.88,-888.88,-888.88,474.46,4009.2,2732.27,223,71.46,-888.88,-888.88,-888.88,53.05,-888.88,-888.88,-888.88,99.8796,4.03,39.552
1990,"05","1990-05",164.1,197.97,58.04,84.98,124.23,39.08,-888.88,-888.88,-888.88,307,2697.25,1800.77,306.37,68.47,-888.88,-888.88,-888.88,82.05,-888.88,-888.88,-888.88,63.0538,4.42,18.283
1990,"06","1990-06",202,212.45,54.57,169.37,48.74,37.95,-888.88,-888.88,-888.88,773.95,5547.5,3555.71,236.16,102.17,-888.88,-888.88,-888.88,118.49,-888.88,-888.88,-888.88,114.2196,4.25,29.131
1990,"07","1990-07",78.9,214.07,40.03,45.06,43.82,15.39,-888.88,-888.88,-888.88,365.87,2764.35,1479.85,112.07,24.86,-888.88,-888.88,-888.88,39.45,-888.88,-888.88,-888.88,47.5668,4.22,30.531
1990,"08","1990-08",328.7,42.57,38.34,138.2,89.96,20.07,-888.88,-888.88,-888.88,268.96,4585,2588.56,295.69,37.02,-888.88,-888.88,-888.88,164.35,-888.88,-888.88,-888.88,129.9252,4.4,16.747
1990,"09","1990-09",116.7,75.42,29.68,71,114.47,20.18,-888.88,-888.88,-888.88,553.41,4555.9,3128.98,265.28,50.93,-888.88,-888.88,-888.88,86.88,-888.88,-888.88,-888.88,98.1765,4.08,40.324
1990,"10","1990-10",198,96.44,65.84,118.97,311.12,23.71,-888.88,-888.88,-888.88,337.55,3442.7,2312.94,549.74,24.17,-888.88,-888.88,-888.88,136.32,-888.88,-888.88,-888.88,70.7514,4.45,17.704
1990,"11","1990-11",107.4,65.98,23.15,25.35,82.75,42.43,-888.88,-888.88,-888.88,133.44,1652.6,1226.68,161.95,267.24,-888.88,-888.88,-888.88,55.53,-888.88,-888.88,-888.88,39.9581,4.43,17.293
1990,"12","1990-12",173.9,79.7,31.94,28.59,132.49,32.3,-888.88,-888.88,-888.88,129.42,2008.5,1685.05,220.69,17.39,-888.88,-888.88,-888.88,89.35,-888.88,-888.88,-888.88,52.9807,4.52,13.945
1991,"01","1991-01",95.3,71.025,17.82,17.24,118,17.24,-888.88,-888.88,-888.88,143.265,1262.4,1702.99,191.545,16.31,-888.88,-888.88,-888.88,82.485,-888.88,-888.88,-888.88,40.3683,4.37,19.238
1991,"02","1991-02",54.1,43.85,9.23,7.27,43.7,5.6,-888.88,-888.88,-888.88,112.35,1033.2,1275.56,75.73,6.27,-888.88,-888.88,-888.88,27.05,-888.88,-888.88,-888.88,31.4275,4.24,25.646
1991,"03","1991-03",122.2,121.59,30.88,21.88,114.63,18.66,-888.88,-888.88,-888.88,214.49,2033.2,1866.78,124.74,20.16,-888.88,-888.88,-888.88,98.09,-888.88,-888.88,-888.88,54.3971,4.35,19.895
1991,"04","1991-04",100.2,147.87,44,97.71,76.77,27.04,-888.88,-888.88,-888.88,355.3,3141,2108.75,160.6,27.83,-888.88,-888.88,-888.88,77.49,-888.88,-888.88,-888.88,61.1266,4.21,44.117
1991,"05","1991-05",92.1,121.54,54.25,147.12,48.21,27.93,-888.88,-888.88,-888.88,567.58,2654.65,1714.91,153.34,103.64,-888.88,-888.88,-888.88,46.05,-888.88,-888.88,-888.88,49.5808,4.27,26.066
1991,"06","1991-06",51.7,118.81,28.15,37.36,13.46,9.62,-888.88,-888.88,-888.88,223.99,1524.9,966.76,49.29,145.77,-888.88,-888.88,-888.88,32.25,-888.88,-888.88,-888.88,23.8512,4.34,24.922
1991,"07","1991-07",109.7,124.54,16.42,43.74,29.89,18.99,-888.88,-888.88,-888.88,387.66,3054.15,1930.73,100.33,18.99,-888.88,-888.88,-888.88,54.85,-888.88,-888.88,-888.88,64.8091,4.23,27.933
1991,"08","1991-08",285.6,148.73,51.25,42.1,30.97,40.15,-888.88,-888.88,-888.88,325.67,4199.65,2273.54,63.87,28.56,-888.88,-888.88,-888.88,142.8,-888.88,-888.88,-888.88,98.2385,4.46,14.851
1991,"09","1991-09",117.4,58.92,19.29,30.36,47.17,2.17,-888.88,-888.88,-888.88,222.36,2291.35,1334.8,82.75,21.02,-888.88,-888.88,-888.88,68.65,-888.88,-888.88,-888.88,57.6813,4.31,19.885
1991,"10","1991-10",159.5,140.93,45.645,116.93,186.98,16.135,-888.88,-888.88,-888.88,427.37,4239.32,2551.45,312.31,18.715,-888.88,-888.88,-888.88,83.145,-888.88,-888.88,-888.88,105.1831,4.18,27.142
1991,"11","1991-11",89.8,65.79,11.98,29.27,34.23,7.87,-888.88,-888.88,-888.88,73.58,816.06,849.98,63.47,4.87,-888.88,-888.88,-888.88,44.9,-888.88,-888.88,-888.88,25.8056,4.54,11.158
1991,"12","1991-12",121.7,52.07,14.81,70.99,63.12,23.65,-888.88,-888.88,-888.88,185.86,1321.56,2690.55,126.35,4.66,-888.88,-888.88,-888.88,67.57,-888.88,-888.88,-888.88,57.8218,4.32,18.966
1992,"01","1992-01",94.8,40.45,17.99,47.07,109.36,11.52,-888.88,-888.88,-888.88,62.99,965.9,960.04,190.35,7.38,-888.88,-888.88,-888.88,47.4,-888.88,-888.88,-888.88,29.4981,4.51,12.509
1992,"02","1992-02",107,32.89,17.25,13.57,125,10.7,-888.88,-888.88,-888.88,246.97,1496,2749.51,261.95,14.37,-888.88,-888.88,-888.88,53.5,-888.88,-888.88,-888.88,54.6222,4.29,23.254
1992,"03","1992-03",125.4,85.245,69.265,32.56,410.415,12.54,-888.88,-888.88,-888.88,231.64,2895.875,2064.905,654.885,12.735,-888.88,-888.88,-888.88,62.775,-888.88,-888.88,-888.88,75.7048,4.22,26.923
1992,"04","1992-04",97.5,137.48,38.28,35.06,87.99,9.75,-888.88,-888.88,-888.88,374.1,2816.25,1984.89,257.72,15.9,-888.88,-888.88,-888.88,63.85,-888.88,-888.88,-888.88,73.5857,4.12,28.456
1992,"05","1992-05",61.7,107.29,44.74,146.41,126.92,6.17,-888.88,-888.88,-888.88,217.55,1329.2,1117.29,238.89,155.02,-888.88,-888.88,-888.88,30.85,-888.88,-888.88,-888.88,21.2472,4.46,20.198
1992,"06","1992-06",74.8,48.02,22.08,73.79,73.81,7.48,-888.88,-888.88,-888.88,117.09,1725.35,1136.12,147.6,73.05,-888.88,-888.88,-888.88,37.4,-888.88,-888.88,-888.88,39.5907,4.28,23.508
1992,"07","1992-07",162,106.89,27.61,57.51,43.02,16.2,-888.88,-888.88,-888.88,376.51,3929.75,2528.32,274.22,18.04,-888.88,-888.88,-888.88,104.85,-888.88,-888.88,-888.88,91.111,4.25,24.355
1992,"08","1992-08",149.1,74.52,24.6,54.44,111.84,14.91,-888.88,-888.88,-888.88,422.92,5202.05,2750.02,221.21,13.74,-888.88,-888.88,-888.88,82.95,-888.88,-888.88,-888.88,121.8253,4.09,34.044
